name,price,fuel_type,year,kms,cv,location,url,brand,model,engine,version
AUDI TT S line edition 1.8 TFSI S tronic Coupe,28890.0,Gasolina,2016,71000,180,Madrid,https://www.coches.net/audi-tt-s-line-edition-18-tfsi-s-tronic-coupe-3p-gasolina-2016-en-madrid-60187356-covo.aspx,Audi,TT,1.8,1.8 COUPE S LINE EDITION TFSI TRONIC
AUDI TT S line edition 2.0 TDI ultra Roadster,28000.0,,2016,190000,184,Valencia,https://www.coches.net/audi-tt-s-line-edition-20-tdi-ultra-roadster-2p-diesel-2016-en-valencia-60283287-covo.aspx,Audi,TT,2.0,2.0 ROADSTER S LINE EDITION TDI ULTRA
AUDI TT Roadster 2.0 TFSI TTS quattro S tronic,39990.0,Gasolina,2015,60000,310,Madrid,https://www.coches.net/audi-tt-roadster-20-tfsi-tts-quattro-s-tronic-2p-gasolina-2016-en-madrid-59632425-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI TTS QUATTRO S TRONIC
AUDI TT Roadster 3.2 quattro,17000.0,Gasolina,2007,155000,250,Madrid,https://www.coches.net/audi-tt-roadster-32-quattro-2p-gasolina-2007-en-madrid-59900134-covo.aspx,Audi,TT,3.2,3.2 ROADSTER QUATTRO
AUDI TT TT RS 2.5 TFSI quattro S tro Coupe,64999.0,Gasolina,2018,68500,400,Baleares,https://www.coches.net/audi-tt-tt-rs-25-tfsi-294kw-quattro-s-tro-coupe-3p-gasolina-2018-en-baleares-60425820-covo.aspx,Audi,TT,2.5,2.5 COUPE TT RS TFSI QUATTRO S TRO
AUDI TT Coupe 2.0 TFSI,15400.0,Gasolina,2010,122000,211,Baleares,https://www.coches.net/audi-tt-coupe-20-tfsi-211cv-3p-gasolina-2010-en-baleares-60406759-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT Coupe 1.8 TFSI,15000.0,Gasolina,2008,189000,160,Pontevedra,https://www.coches.net/audi-tt-coupe-18-tfsi-3p-gasolina-2008-en-pontevedra-60240102-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT Coupe 2.0 TFSI,23800.0,Gasolina,2014,108000,230,Barcelona,https://www.coches.net/audi-tt-coupe-20-tfsi-230cv-3p-gasolina-2014-en-barcelona-60641601-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT Coupe 2.0 TFSI quattro S tronic,33500.0,Gasolina,2015,62500,230,Zaragoza,https://www.coches.net/audi-tt-coupe-2.0-tfsi-230cv-quattro-s-tronic-3p-gasolina-2016-en-zaragoza-59791884-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI QUATTRO S TRONIC
AUDI TT S line edition 2.0 TFSI Coupe,28990.0,Gasolina,2017,83000,230,Salamanca,https://www.coches.net/audi-tt-s-line-edition-20-tfsi-coupe-3p-gasolina-2017-en-salamanca-57044931-covo.aspx,Audi,TT,2.0,2.0 COUPE S LINE EDITION TFSI
AUDI TT Coupe 2.0 TFSI S tronic,33000.0,Gasolina,2015,155000,230,Sta. C. Tenerife,https://www.coches.net/audi-tt-coupe-20-tfsi-230cv-s-tronic-3p-gasolina-2016-en-sta-c-tenerife-60387432-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI S TRONIC
AUDI TT Roadster 1.8 TFSI S line edition,26900.0,Gasolina,2016,69900,180,Pontevedra,https://www.coches.net/audi-tt-roadster-18-tfsi-180cv-s-line-edition-2p-gasolina-2016-en-pontevedra-59878336-covo.aspx,Audi,TT,1.8,1.8 ROADSTER TFSI S LINE EDITION
AUDI TT 1.8T,5000.0,Gasolina,1999,245000,180,Valencia,https://www.coches.net/audi-tt-18t-132kw-3p-gasolina-1999-en-valencia-60711911-covo.aspx,Audi,TT,No data,1.8T
AUDI TT 2.0 TFSI TTS quattro Roadster,38500.0,Gasolina,2016,79000,310,Valencia,https://www.coches.net/audi-tt-20-tfsi-tts-quattro-roadster-2p-gasolina-2017-en-valencia-60269451-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI TTS QUATTRO
AUDI TT,26900.0,Gasolina,2016,69900,180,Pontevedra,https://www.coches.net/audi-tt-gasolina-2016-en-pontevedra-59881019-covo.aspx,Audi,TT,1.8,1.8 ROADSTER
AUDI TT Coupe 3.2 quattro DSG,15999.0,Gasolina,2004,170000,250,Almería,https://www.coches.net/audi-tt-coupe-32-250cv-quattro-dsg-3p-gasolina-2004-en-toledo-59406594-covo.aspx,Audi,TT,3.2,3.2 COUPE QUATTRO DSG
AUDI TT Coupe 1.8 T,24500.0,Gasolina,2006,34300,190,Valladolid,https://www.coches.net/audi-tt-coupe-18-t-190cv-3p-gasolina-2006-en-valladolid-57267182-covo.aspx,Audi,TT,1.8,1.8 COUPE T
AUDI TT Coupe 3.2 quattro S tronic,17500.0,Gasolina,2006,140000,250,Málaga,https://www.coches.net/audi-tt-coupe-32-quattro-s-tronic-3p-gasolina-2006-en-malaga-60637218-covo.aspx,Audi,TT,3.2,3.2 COUPE QUATTRO S TRONIC
AUDI TT,13000.0,Gasolina,2007,142000,200,Sevilla,https://www.coches.net/audi-tt-gasolina-2007-en-sevilla-60571150-covo.aspx,Audi,TT,No data,No data
AUDI TT Coupe 2.0 TFSI S tronic,13750.0,Gasolina,2010,172000,200,Alicante,https://www.coches.net/audi-tt-coupe-2.0-tfsi-s-tronic-3p-gasolina-2010-en-alicante-60292615-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI S TRONIC
AUDI TT Coupe 2.0 TFSI,12600.0,Gasolina,2008,167600,200,Barcelona,https://www.coches.net/audi-tt-coupe-20-tfsi-3p-gasolina-2008-en-barcelona-60236412-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT Coupe 2.0 TFSI S tronic,9700.0,Gasolina,2009,255000,200,Valencia,https://www.coches.net/audi-tt-coupe-20-tfsi-s-tronic-3p-gasolina-2009-en-valencia-60095144-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI S TRONIC
AUDI TT,12500.0,,2010,278000,180,Valencia,https://www.coches.net/audi-tt-diesel-2010-en-valencia-60368845-covo.aspx,Audi,TT,No data,No data
AUDI TT,10990.0,Gasolina,2013,207000,160,Las Palmas,https://www.coches.net/audi-tt-gasolina-2013-en-las_palmas-60428589-covo.aspx,Audi,TT,1.8,1.8
AUDI TT Coupe 1.8 TFSI,10000.0,Gasolina,2009,121000,160,Almería,https://www.coches.net/audi-tt-coupe-18-tfsi-3p-gasolina-2009-en-almeria-59734700-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT Coupe 1.8 T quattro,7900.0,Gasolina,2003,265000,225,Valencia,https://www.coches.net/audi-tt-coupe-1.8-t-225cv-quattro-3p-gasolina-2003-en-valencia-59512495-covo.aspx,Audi,TT,1.8,1.8 COUPE T QUATTRO
AUDI TT,9500.0,Gasolina,2001,180000,225,Valencia,https://www.coches.net/audi-tt-gasolina-2001-en-valencia-60660238-covo.aspx,Audi,TT,No data,ROADSTER
AUDI TT Coupe 1.8 T,7000.0,Gasolina,2004,190000,180,Málaga,https://www.coches.net/audi-tt-coupe-18-t-180cv-3p-gasolina-2004-en-malaga-60465172-covo.aspx,Audi,TT,1.8,1.8 COUPE T
AUDI TT,9500.0,Gasolina,2007,212515,200,,https://www.coches.net/audi-tt-gasolina-2007-en-sevilla-60369136-covo.aspx,Audi,TT,2.0,2.0
AUDI TT Coupe 2.0 TFSI S tronic,14000.0,Gasolina,2007,188000,200,Sta. C. Tenerife,https://www.coches.net/audi-tt-coupe-20-tfsi-s-tronic-3p-gasolina-2007-en-sta_c_tenerife-60634598-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI S TRONIC
AUDI TT Coupe 2.0 TFSI,10880.0,Gasolina,2007,153500,200,Valencia,https://www.coches.net/audi-tt-coupe-20-tfsi-3p-gasolina-2007-en-valencia-59793273-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT Coupe 1.8 T tiptronic,7200.0,Gasolina,2003,230000,180,Toledo,https://www.coches.net/audi-tt-coupe-18-t-180cv-tiptronic-3p-gasolina-2003-en-toledo-58399550-covo.aspx,Audi,TT,1.8,1.8 COUPE T TIPTRONIC
AUDI TT Coupe 3.2 quattro S tronic,12900.0,Gasolina,2007,240000,250,Madrid,https://www.coches.net/audi-tt-coupe-32-quattro-s-tronic-3p-gasolina-2007-en-madrid-60393007-covo.aspx,Audi,TT,3.2,3.2 COUPE QUATTRO S TRONIC
AUDI TT Roadster 2.0 TFSI S tronic,19500.0,Gasolina,2008,48900,200,Madrid,https://www.coches.net/audi-tt-roadster-20-tfsi-s-tronic-2p-gasolina-2008-en-madrid-60530776-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI S TRONIC
AUDI TT Coupe 3.2 quattro DSG,10000.0,Gasolina,2007,269000,250,Almería,https://www.coches.net/audi-tt-coupe-32-250cv-quattro-dsg-3p-gasolina-2007-en-almeria-60541459-covo.aspx,Audi,TT,3.2,3.2 COUPE QUATTRO DSG
AUDI TT Roadster 2.0 TFSI,17500.0,Gasolina,2013,97000,211,Vizcaya,https://www.coches.net/audi-tt-roadster-20-tfsi-211cv-2p-gasolina-2013-en-vizcaya-58416728-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI
AUDI TT Roadster 1.8T 225 CV quattro,8490.0,Gasolina,2000,264361,225,Málaga,https://www.coches.net/audi-tt-roadster-18t-225-cv-quattro-2p-gasolina-2000-en-malaga-60650656-covo.aspx,Audi,TT,No data,ROADSTER 1.8T 225 CV QUATTRO
AUDI TT Coupe 1.8 T tiptronic,5000.0,Gasolina,2004,267000,180,Huelva,https://www.coches.net/audi-tt-coupe-18-t-180cv-tiptronic-3p-gasolina-2004-en-huelva-60278177-covo.aspx,Audi,TT,1.8,1.8 COUPE T TIPTRONIC
AUDI TT Roadster 1.8 T,5990.0,Gasolina,2004,148000,180,Ciudad Real,https://www.coches.net/audi-tt-roadster-1.8-t-150cv-2p-gasolina-2004-en-ciudad-real-59749122-covo.aspx,Audi,TT,1.8,1.8 ROADSTER T
AUDI TT Coupe 1.8 TFSI,15500.0,Gasolina,2008,155000,160,Madrid,https://www.coches.net/audi-tt-coupe-18-tfsi-3p-gasolina-2008-en-madrid-60409096-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT Coupe 2.0 TFSI S tronic,19500.0,Gasolina,2015,149236,230,Salamanca,https://www.coches.net/audi-tt-coupe-20-tfsi-230cv-s-tronic-3p-gasolina-2015-en-salamanca-60230074-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI S TRONIC
AUDI TT 40 TFSI S tronic S Line Edit Coupe,35000.0,Gasolina,2020,25500,197,Baleares,https://www.coches.net/audi-tt-40-tfsi-145kw-s-tronic-s-line-edit-coupe-3p-gasolina-2020-en-baleares-59381034-covo.aspx,Audi,TT,No data,COUPE 40 TFSI S TRONIC LINE EDIT
AUDI TT Roadster 1.8T 180 CV,6500.0,Gasolina,1999,170000,180,Zamora,https://www.coches.net/audi-tt-roadster-18t-180-cv-2p-gasolina-1999-en-zamora-60051433-covo.aspx,Audi,TT,No data,ROADSTER 1.8T 180 CV
AUDI TT Roadster 2.0 TDI ultra S line ed,27500.0,,2016,260000,184,Granada,https://www.coches.net/audi-tt-roadster-20-tdi-184cv-ultra-s-line-ed-2p-diesel-2016-en-granada-60217594-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TDI ULTRA S LINE ED
AUDI TT 1.8 TFSI Coupe,30000.0,Gasolina,2016,99114,180,Cantabria,https://www.coches.net/audi-tt-18-tfsi-coupe-3p-gasolina-2016-en-cantabria-60375319-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI
AUDI TT Coupe 1.8 TFSI S line edition,11900.0,Gasolina,2014,260000,160,Alicante,https://www.coches.net/audi-tt-coupe-18-tfsi-160cv-s-line-edition-3p-gasolina-2014-en-alicante-60569444-covo.aspx,Audi,TT,1.8,1.8 COUPE TFSI S LINE EDITION
AUDI TT Roadster 2.0 TFSI S tronic 2p.,21000.0,Gasolina,2007,31000,200,Sevilla,https://www.coches.net/audi-tt-roadster-20-tfsi-s-tronic-2p-gasolina-2007-en-sevilla-57165986-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI S TRONIC 2P.
AUDI TT Roadster 2.0 TDI quattro S tronic,11900.0,,2012,166200,170,Madrid,https://www.coches.net/audi-tt-coupe-20-tdi-170cv-quattro-s-tronic-3p-diesel-2012-en-madrid-60575888-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TDI QUATTRO S TRONIC
AUDI TT Coupe 2.0 TDI ultra S line edition,27000.0,,2015,150000,184,Madrid,https://www.coches.net/audi-tt-coupe-20-tdi-184cv-ultra-s-line-edition-3p-diesel-2015-en-madrid-60611994-covo.aspx,Audi,TT,2.0,2.0 COUPE TDI ULTRA S LINE EDITION
AUDI TT Coupe 1.8T 180 CV quattro 5 vel.,6900.0,Gasolina,1999,177000,180,Las Palmas,https://www.coches.net/audi-tt-coupe-18t-180-cv-quattro-5-vel-3p-gasolina-1999-en-las_palmas-60621317-covo.aspx,Audi,TT,No data,COUPE 1.8T 180 CV QUATTRO 5 VEL.
AUDI TT Coupe 2.0 TFSI,11200.0,Gasolina,2008,173000,200,Barcelona,https://www.coches.net/audi-tt-coupe-20-tfsi-3p-gasolina-2008-en-barcelona-60336352-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT Roadster 1.8T 150 CV,7500.0,Gasolina,2002,120000,180,Asturias,https://www.coches.net/audi-tt-roadster-18t-150-cv-2p-gasolina-2002-en-asturias-60702499-covo.aspx,Audi,TT,No data,ROADSTER 1.8T 150 CV
AUDI TT Roadster 1.8 TFSI,12990.0,Gasolina,2013,207000,160,Las Palmas,https://www.coches.net/audi-tt-roadster-1.8-tfsi-160cv-2p-gasolina-2013-en-las-palmas-59758318-covo.aspx,Audi,TT,1.8,1.8 ROADSTER TFSI
AUDI TT Roadster 2.0 TFSI,42900.0,Gasolina,2007,147000,200,León,https://www.coches.net/audi-tt-roadster-20-tfsi-2p-gasolina-2007-en-leon-58526596-covo.aspx,Audi,TT,2.0,2.0 ROADSTER TFSI
AUDI TT Roadster 1.8 T,7800.0,Gasolina,2002,161330,150,Madrid,https://www.coches.net/audi-tt-roadster-18-t-150cv-2p-gasolina-2002-en-madrid-60545395-covo.aspx,Audi,TT,1.8,1.8 ROADSTER T
AUDI TT,5999.0,Gasolina,2002,272000,150,Alicante,https://www.coches.net/audi-tt-gasolina-2002-en-alicante-60583823-covo.aspx,Audi,TT,1.8,1.8
AUDI TT Coupe 1.8 T quattro,12000.0,Gasolina,2003,236000,180,Madrid,https://www.coches.net/audi-tt-coupe-18-t-180cv-quattro-3p-gasolina-2003-en-madrid-60460281-covo.aspx,Audi,TT,1.8,1.8 COUPE T QUATTRO
AUDI TT Coupe 2.0 T FSI,8500.0,Gasolina,2006,230000,200,Barcelona,https://www.coches.net/audi-tt-coupe-20-t-fsi-3p-gasolina-2006-en-barcelona-60242812-covo.aspx,Audi,TT,2.0,2.0 COUPE T FSI
AUDI TT Coupe 1.8T 180 CV,6500.0,Gasolina,2000,162000,180,Madrid,https://www.coches.net/audi-tt-coupe-18t-180-cv-3p-gasolina-2000-en-madrid-60655008-covo.aspx,Audi,TT,No data,COUPE 1.8T 180 CV
AUDI TT Coupe 2.0 TFSI,8000.0,Gasolina,2007,228000,200,Girona,https://www.coches.net/audi-tt-coupe-20-tfsi-3p-gasolina-2007-en-girona-60501351-covo.aspx,Audi,TT,2.0,2.0 COUPE TFSI
AUDI TT,9000.0,Gasolina,1999,82046,180,Málaga,https://www.coches.net/audi-tt-gasolina-1999-en-malaga-60517925-covo.aspx,Audi,TT,No data,No data
AUDI TT Coupe 1.8T 225 CV quattro,5500.0,Gasolina,2000,239000,225,Madrid,https://www.coches.net/audi-tt-coupe-18t-225-cv-quattro-3p-gasolina-2000-en-madrid-59072094-covo.aspx,Audi,TT,No data,COUPE 1.8T 225 CV QUATTRO
AUDI TT Coupe 1.8 T,7900.0,Gasolina,2001,182000,180,Álava,https://www.coches.net/audi-tt-coupe-18-t-180cv-3p-gasolina-2001-en-alava-60665457-covo.aspx,Audi,TT,1.8,1.8 COUPE T
AUDI TT Roadster 1.8T 180 CV,7500.0,Gasolina,2002,110000,180,Málaga,https://www.coches.net/audi-tt-roadster-18t-180-cv-2p-gasolina-2002-en-malaga-59771568-covo.aspx,Audi,TT,No data,ROADSTER 1.8T 180 CV
AUDI TT ROADSTER 1.8T,10499.0,Gasolina,2000,160000,180,Tarragona,https://www.coches.net/audi-tt-roadster-18t-132kw-2p-gasolina-2000-en-tarragona-54991606-covo.aspx,Audi,TT,No data,ROADSTER 1.8T
AUDI TT 1.8T,5600.0,Gasolina,2000,225000,180,Sta. C. Tenerife,https://www.coches.net/audi-tt-18t-132kw-3p-gasolina-2000-en-sta_c_tenerife-60525849-covo.aspx,Audi,TT,No data,1.8T
AUDI TT Coupe 1.8T 225 CV quattro,9000.0,Gasolina,2002,191000,225,Madrid,https://www.coches.net/audi-tt-coupe-18t-225-cv-quattro-3p-gasolina-2002-en-madrid-60249879-covo.aspx,Audi,TT,No data,COUPE 1.8T 225 CV QUATTRO
AUDI TT Coupe 1.8T 180 CV,6500.0,Gasolina,2001,223000,180,Toledo,https://www.coches.net/audi-tt-coupe-18t-180-cv-3p-gasolina-2001-en-toledo-60223268-covo.aspx,Audi,TT,No data,COUPE 1.8T 180 CV
AUDI TT,5000.0,Gasolina,2000,290000,225,A Coruña,https://www.coches.net/audi-tt-gasolina-2000-en-a_coruna-60361303-covo.aspx,Audi,TT,3.5,3.5
AUDI TT Roadster 1.8T 180 CV,9500.0,Gasolina,2000,110500,180,Asturias,https://www.coches.net/audi-tt-roadster-18t-180-cv-2p-gasolina-2000-en-asturias-58362265-covo.aspx,Audi,TT,No data,ROADSTER 1.8T 180 CV
AUDI TT,7000.0,Gasolina,2000,237000,225,Granada,https://www.coches.net/audi-tt-gasolina-2000-en-granada-59875877-covo.aspx,Audi,TT,No data,No data
AUDI TT Roadster 1.8T 225 CV quattro,10399.0,Gasolina,2000,149000,225,Albacete,https://www.coches.net/audi-tt-roadster-18t-225-cv-quattro-2p-gasolina-2000-en-albacete-59900805-covo.aspx,Audi,TT,No data,ROADSTER 1.8T 225 CV QUATTRO
AUDI TT Roadster 1.8T 225 CV quattro,10399.0,Gasolina,2000,155000,225,Albacete,https://www.coches.net/audi-tt-roadster-18t-225-cv-quattro-2p-gasolina-2000-en-albacete-58639767-covo.aspx,Audi,TT,No data,ROADSTER 1.8T 225 CV QUATTRO
AUDI TT,8500.0,Gasolina,2001,197000,225,Las Palmas,https://www.coches.net/audi-tt-gasolina-2001-en-las_palmas-60224242-covo.aspx,Audi,TT,No data,No data
AUDI TT 1.8T,5900.0,Gasolina,2000,290000,180,Valladolid,https://www.coches.net/audi-tt-18t-132kw-3p-gasolina-2000-en-valladolid-60243623-covo.aspx,Audi,TT,No data,1.8T
AUDI TT Coupe 1.8T 180 CV 3p.,8499.0,Gasolina,2002,148000,180,Cádiz,https://www.coches.net/audi-tt-coupe-18t-180-cv-3p-gasolina-2002-en-cadiz-56850867-covo.aspx,Audi,TT,No data,COUPE 1.8T 180 CV 3P.
AUDI TT,5000.0,Gasolina,1998,222552,180,Baleares,https://www.coches.net/audi-tt-gasolina-1998-en-baleares-60651056-covo.aspx,Audi,TT,No data,No data
AUDI TT,5700.0,Gasolina,2000,170000,180,Cantabria,https://www.coches.net/audi-tt-gasolina-2000-en-cantabria-60076932-covo.aspx,Audi,TT,1.8,1.8
AUDI TT 1.8T,4500.0,Gasolina,1999,246000,180,Madrid,https://www.coches.net/audi-tt-18t-132kw-3p-gasolina-1999-en-madrid-58494610-covo.aspx,Audi,TT,No data,1.8T
AUDI TT S line edition 2.0 TDI ultra Roadster,29000.0,,2017,260000,184,Granada,https://www.coches.net/audi-tt-s-line-edition-20-tdi-ultra-roadster-2p-diesel-2017-en-granada-60188238-covo.aspx,Audi,TT,2.0,2.0 ROADSTER S LINE EDITION TDI ULTRA
AUDI TT Coupe 1.8T 180 CV,4500.0,Gasolina,2000,315000,180,Tarragona,https://www.coches.net/audi-tt-coupe-1.8t-180-cv-3p-gasolina-2000-en-tarragona-57805720-covo.aspx,Audi,TT,No data,COUPE 1.8T 180 CV
AUDI TT Coupe 1.8 T,4500.0,Gasolina,2005,179534,150,Tarragona,https://www.coches.net/audi-tt-coupe-18-t-150cv-3p-gasolina-2005-en-tarragona-60364946-covo.aspx,Audi,TT,1.8,1.8 COUPE T
AUDI TT Coupe 3.2 quattro,15500.0,Gasolina,2007,108000,250,Cádiz,https://www.coches.net/audi-tt-coupe-32-quattro-3p-gasolina-2007-en-cadiz-60441631-covo.aspx,Audi,TT,3.2,3.2 COUPE QUATTRO
AUDI TT 1.8T,4000.0,Gasolina,1998,230000,180,Málaga,https://www.coches.net/audi-tt-18t-3p-gasolina-1998-en-malaga-60393079-covo.aspx,Audi,TT,No data,1.8T
AUDI TT,4500.0,Gasolina,1999,180000,280,Baleares,https://www.coches.net/audi-tt-gasolina-1999-en-baleares-60375416-covo.aspx,Audi,TT,No data,No data
AUDI TT Coupe 1.8T 180 CV quattro 5 vel.,5500.0,Gasolina,2001,290000,180,Baleares,https://www.coches.net/audi-tt-coupe-18t-180-cv-quattro-5-vel-3p-gasolina-2001-en-baleares-60323357-covo.aspx,Audi,TT,No data,COUPE 1.8T 180 CV QUATTRO 5 VEL.
AUDI TT 1.8T,5400.0,Gasolina,1999,240000,180,Valladolid,https://www.coches.net/audi-tt-18t-132kw-3p-gasolina-1999-en-valladolid-60631631-covo.aspx,Audi,TT,No data,1.8T
AUDI TT 1.8T QUATTRO 165 KW 3p.,7500.0,Gasolina,2000,234999,225,Jaén,https://www.coches.net/audi-tt-18t-quattro-165-kw-3p-gasolina-2000-en-jaen-57358894-covo.aspx,Audi,TT,No data,1.8T QUATTRO 165 KW 3P.
AUDI TT,5990.0,Gasolina,1999,198000,180,Sevilla,https://www.coches.net/audi-tt-gasolina-1999-en-sevilla-60524132-covo.aspx,Audi,TT,No data,No data
AUDI TT Roadster 1.8T 225 CV quattro,10500.0,Gasolina,2001,121300,225,Valencia,https://www.coches.net/audi-tt-roadster-1.8t-225-cv-quattro-2p-gasolina-2002-en-valencia-58878435-covo.aspx,Audi,TT,No data,ROADSTER 1.8T 225 CV QUATTRO
AUDI TT Coupe 1.8T 180 CV quattro 6 vel.,7900.0,Gasolina,2000,192000,180,Madrid,https://www.coches.net/audi-tt-coupe-18t-180-cv-quattro-6-vel-3p-gasolina-2000-en-madrid-59900016-covo.aspx,Audi,TT,No data,COUPE 1.8T 180 CV QUATTRO 6 VEL.
AUDI TT Coupe 1.8 T,7500.0,Gasolina,2002,317000,180,Barcelona,https://www.coches.net/audi-tt-coupe-18-t-180cv-3p-gasolina-2002-en-barcelona-60353509-covo.aspx,Audi,TT,1.8,1.8 COUPE T
AUDI TT,7600.0,Gasolina,2001,171000,180,Granada,https://www.coches.net/audi-tt-gasolina-2001-en-granada-60219144-covo.aspx,Audi,TT,1.8,1.8 ROADSTER
AUDI TT 1.8T QUATTRO,12000.0,Gasolina,1999,95000,225,A Coruña,https://www.coches.net/audi-tt-coupe-18t-225-cv-quattro-3p-gasolina-1999-en-a_coruna-60302683-covo.aspx,Audi,TT,No data,1.8T QUATTRO
AUDI TT 1.8T,6000.0,Gasolina,1999,205000,180,Soria,https://www.coches.net/audi-tt-18t-132kw-3p-gasolina-1999-en-soria-60629754-covo.aspx,Audi,TT,No data,1.8T
AUDI TT Coupe 1.8T 225 CV quattro 3p.,5800.0,Gasolina,2000,200000,225,Ourense,https://www.coches.net/audi-tt-coupe-18t-225-cv-quattro-3p-gasolina-2000-en-orense-55430895-covo.aspx,Audi,TT,No data,COUPE 1.8T 225 CV QUATTRO 3P.
AUDI TT 1.8T QUATTRO,8000.0,Gasolina,1999,170000,180,León,https://www.coches.net/audi-tt-18t-quattro-132kw-3p-gasolina-1999-en-leon-60450067-covo.aspx,Audi,TT,No data,1.8T QUATTRO
AUDI TT Coupe 1.8T 180 CV,4999.0,Gasolina,2002,80000,180,Granada,https://www.coches.net/audi-tt-coupe-18t-180-cv-3p-gasolina-2002-en-granada-60375279-covo.aspx,Audi,TT,No data,COUPE 1.8T 180 CV
AUDI TT 1.8T,5400.0,Gasolina,1999,140000,180,Barcelona,https://www.coches.net/audi-tt-18t-132kw-3p-gasolina-1999-en-barcelona-60423973-covo.aspx,Audi,TT,No data,1.8T
AUDI TT Coupe 1.8T 225 CV quattro 3p.,6000.0,Gasolina,2000,224900,225,Jaén,https://www.coches.net/audi-tt-coupe-18t-225-cv-quattro-3p-gasolina-2000-en-jaen-58147175-covo.aspx,Audi,TT,No data,COUPE 1.8T 225 CV QUATTRO 3P.
AUDI TT Roadster 1.8T 180 CV quattro 5 vel.,5500.0,Gasolina,2002,290000,180,Baleares,https://www.coches.net/audi-tt-roadster-18t-180-cv-quattro-5-vel-2p-gasolina-2002-en-baleares-60030545-covo.aspx,Audi,TT,No data,ROADSTER 1.8T 180 CV QUATTRO 5 VEL.
TOYOTA Supra Supra,69990.0,Gasolina,2020,80000,340,Las Palmas,https://www.coches.net/toyota-supra-supra-2p-gasolina-2019-en-las-palmas-59878487-covo.aspx,Toyota,Supra,No data,SUPRA
TOYOTA Supra Supra,47000.0,Gasolina,2020,100000,340,Valencia,https://www.coches.net/toyota-supra-supra-2p-gasolina-2019-en-valencia-60640916-covo.aspx,Toyota,Supra,No data,SUPRA
TOYOTA Supra Supra,50400.0,Gasolina,2019,62000,340,Asturias,https://www.coches.net/toyota-supra-supra-2p-gasolina-2019-en-asturias-60794331-covo.aspx,Toyota,Supra,No data,SUPRA
TOYOTA Supra Supra,53500.0,Gasolina,2020,64900,340,Madrid,https://www.coches.net/toyota-supra-supra-2p-gasolina-2019-en-madrid-60833820-covo.aspx,Toyota,Supra,No data,SUPRA
TOYOTA Supra 3.0 TWIN TURBO,39999.0,Gasolina,1997,100000,330,Madrid,https://www.coches.net/toyota-supra-30-twin-turbo-3p-gasolina-1995-en-madrid-60729832-covo.aspx,Toyota,Supra,3.0,3.0 TWIN TURBO
TOYOTA Supra SUPRA 3.0I TARGA,9800.0,Gasolina,1989,187300,203,Madrid,https://www.coches.net/toyota-supra-supra-30i-targa-3p-gasolina-1989-en-madrid-60769332-covo.aspx,Toyota,Supra,3.0,3.0 SUPRA TARGA
TOYOTA Supra SUPRA 3.0 TURBO,135000.0,Gasolina,1994,162500,235,Murcia,https://www.coches.net/toyota-supra-supra-30-turbo-3p-gasolina-1991-en-murcia-60774154-covo.aspx,Toyota,Supra,3.0,3.0 SUPRA TURBO
TOYOTA Supra,59000.0,Gasolina,2019,54000,420,Madrid,https://www.coches.net/toyota-supra-gasolina-2019-en-madrid-60735446-covo.aspx,Toyota,Supra,3.0,3.0
TOYOTA Supra SUPRA 3.0 TURBO,169500.0,Gasolina,1994,10000,235,Madrid,https://www.coches.net/toyota-supra-supra-30-turbo-3p-gasolina-1991-en-madrid-60703040-covo.aspx,Toyota,Supra,3.0,3.0 SUPRA TURBO
TOYOTA Supra,12000.0,Gasolina,1989,87221,204,Valencia,https://www.coches.net/toyota-supra-gasolina-1989-en-valencia-60621381-covo.aspx,Toyota,Supra,3.0,3.0 COUPE
TOYOTA Supra SUPRA 3.0I,11900.0,Gasolina,1986,175356,203,Madrid,https://www.coches.net/toyota-supra-supra-30i-3p-gasolina-1986-en-madrid-60234744-covo.aspx,Toyota,Supra,3.0,3.0 SUPRA
